id,store,storeZip,storeName,storeAddress,name,brand,size,category,price,lastChecked,notes
walmart-79015-0110,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Italian Dressing,Great Value,16 fl oz,Pantry,2.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0111,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Ketchup,Great Value,38 oz,Pantry,2.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0112,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Mustard,Great Value,20 oz,Pantry,1.18,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0113,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Mayonnaise,Great Value,30 fl oz,Pantry,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0114,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",BBQ Sauce,Great Value,18 oz,Pantry,1.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0115,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pickles,Great Value,24 oz dill chips,Pantry,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0116,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Relish,Great Value,12 fl oz,Pantry,1.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0117,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Corn,Great Value,15.25 oz,Canned Goods,0.64,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0118,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Green Beans,Great Value,14.5 oz,Canned Goods,0.64,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0119,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Peas,Great Value,15 oz,Canned Goods,0.76,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0120,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Black Beans,Great Value,15 oz,Canned Goods,0.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0121,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Pinto Beans,Great Value,15 oz,Canned Goods,0.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0122,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Kidney Beans,Great Value,15 oz,Canned Goods,0.88,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0123,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Diced Tomatoes,Great Value,14.5 oz,Canned Goods,0.96,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0124,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Tomato Sauce,Great Value,8 oz,Canned Goods,0.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0125,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Tomato Paste,Great Value,6 oz,Canned Goods,0.72,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0126,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cream of Chicken Soup,Great Value,10.5 oz,Canned Goods,0.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0127,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cream of Mushroom Soup,Great Value,10.5 oz,Canned Goods,0.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0128,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chicken Noodle Soup,Great Value,10.5 oz,Canned Goods,0.88,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0129,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chunk Light Tuna,Great Value,5 oz,Canned Goods,0.96,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0130,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Chicken Breast,Great Value,12.5 oz,Canned Goods,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0131,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Mandarin Oranges,Great Value,15 oz,Canned Goods,1.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0132,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Fruit Cocktail,Great Value,15 oz,Canned Goods,1.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0133,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Applesauce,Great Value,46 oz,Canned Goods,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0134,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cheerios,General Mills,18 oz,Breakfast,5.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0135,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Honey Nut Oats Cereal,Great Value,18 oz,Breakfast,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0136,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frosted Flakes,Great Value,26.8 oz,Breakfast,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0137,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Raisin Bran,Great Value,18.7 oz,Breakfast,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0138,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Instant Oatmeal,Great Value,20 ct variety,Breakfast,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0139,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Old Fashioned Oats,Great Value,42 oz,Breakfast,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0140,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Granola Bars,Great Value,24 ct,Breakfast,4.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0141,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Breakfast Biscuits,Great Value,10 ct,Breakfast,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0142,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pop Tarts,Kellogg's,12 ct,Breakfast,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0143,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Waffles,Great Value,24 ct,Breakfast,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0144,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Mixed Vegetables,Great Value,12 oz,Frozen,1.16,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0145,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Broccoli Florets,Great Value,12 oz,Frozen,1.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0146,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Corn,Great Value,12 oz,Frozen,1.16,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0147,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Green Beans,Great Value,12 oz,Frozen,1.16,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0148,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Strawberries,Great Value,32 oz,Frozen,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0149,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Blueberries,Great Value,32 oz,Frozen,7.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0150,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Pizza,Great Value,rising crust pepperoni,Frozen,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0151,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chicken Nuggets,Great Value,29 oz,Frozen,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0152,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",French Fries,Great Value,32 oz,Frozen,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0153,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Ice Cream,Great Value,48 fl oz vanilla,Frozen,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0154,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Popsicles,Great Value,18 ct,Frozen,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0155,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Burritos,El Monterey,8 ct,Frozen,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0156,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Lasagna,Stouffer's,90 oz,Frozen,14.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0157,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Dinner,Great Value,single serve,Frozen,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0158,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Garlic Bread,Great Value,16 oz,Frozen,2.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0159,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Potato Chips,Great Value,8 oz,Snacks,2.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0160,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Tortilla Chips,Great Value,13 oz,Snacks,2.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0161,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pretzels,Great Value,16 oz,Snacks,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0162,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Crackers,Great Value,13.7 oz,Snacks,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0163,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Saltine Crackers,Great Value,16 oz,Snacks,1.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0164,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Fruit Snacks,Great Value,40 ct,Snacks,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0165,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cheese Crackers,Great Value,12.4 oz,Snacks,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0166,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cookies Chocolate Sandwich,Great Value,25.5 oz,Snacks,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0167,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chocolate Chip Cookies,Great Value,13 oz,Snacks,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0168,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Popcorn,Great Value,24 ct microwave,Snacks,6.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0169,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Trail Mix,Great Value,26 oz,Snacks,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0170,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Beef Jerky,Great Value,10 oz,Snacks,10.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0171,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Applesauce Pouches,Great Value,12 ct,Snacks,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0172,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Rice Cakes,Quaker,6.56 oz,Snacks,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0173,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Peanut Butter Crackers,Great Value,8 ct,Snacks,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0174,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Bottled Water,Great Value,40 ct 16.9 fl oz,Beverages,5.36,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0175,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Coca-Cola,Coca-Cola,12 pk cans,Beverages,7.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0176,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Dr Pepper,Dr Pepper,12 pk cans,Beverages,7.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0177,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Sprite,Coca-Cola,12 pk cans,Beverages,7.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0178,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Orange Juice,Great Value,52 fl oz,Beverages,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0179,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Apple Juice,Great Value,64 fl oz,Beverages,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0180,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Grape Juice,Great Value,64 fl oz,Beverages,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0181,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Coffee Ground,Great Value,30.5 oz medium roast,Beverages,8.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0182,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Coffee K-Cups,Great Value,48 ct,Beverages,13.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0183,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Tea Bags,Great Value,100 ct,Beverages,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0184,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Sports Drink,Great Value,8 pk,Beverages,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0185,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Lemonade Mix,Country Time,19 oz,Beverages,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0186,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Sparkling Water,LaCroix,12 pk,Beverages,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0187,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Energy Drink,Monster,4 pk,Beverages,7.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0188,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Paper Towels,Great Value,6 double rolls,Paper Goods,7.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0189,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Toilet Paper,Great Value,12 mega rolls,Paper Goods,10.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0190,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Facial Tissues,Great Value,6 boxes,Paper Goods,7.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0191,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Napkins,Great Value,250 ct,Paper Goods,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0192,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Paper Plates,Great Value,100 ct,Paper Goods,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0193,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Plastic Cups,Great Value,100 ct,Paper Goods,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0194,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Trash Bags,Great Value,45 ct tall kitchen,Household,8.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0195,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Sandwich Bags,Great Value,150 ct,Household,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0196,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Gallon Freezer Bags,Great Value,60 ct,Household,5.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0197,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Aluminum Foil,Great Value,75 sq ft,Household,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0198,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Plastic Wrap,Great Value,200 sq ft,Household,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0199,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Laundry Detergent,Great Value,100 fl oz,Cleaning,9.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0200,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Dish Soap,Great Value,28 fl oz,Cleaning,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0201,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Dishwasher Pods,Great Value,45 ct,Cleaning,8.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0202,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",All Purpose Cleaner,Great Value,32 fl oz,Cleaning,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0203,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Disinfecting Wipes,Great Value,75 ct,Cleaning,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0204,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Bleach,Great Value,81 fl oz,Cleaning,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0205,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Glass Cleaner,Great Value,32 fl oz,Cleaning,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0206,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Toilet Bowl Cleaner,Great Value,24 oz,Cleaning,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0207,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Sponges,Great Value,6 ct,Cleaning,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0208,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Fabric Softener Sheets,Great Value,160 ct,Cleaning,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0209,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Shampoo,Equate,28 fl oz,Personal Care,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0210,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Conditioner,Equate,28 fl oz,Personal Care,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0211,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Body Wash,Equate,33 fl oz,Personal Care,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0212,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Bar Soap,Equate,8 ct,Personal Care,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0213,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Toothpaste,Colgate,3 ct,Personal Care,7.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0214,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Toothbrushes,Equate,4 ct,Personal Care,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0215,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Mouthwash,Equate,1 L,Personal Care,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0216,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Deodorant,Old Spice,2.6 oz,Personal Care,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0217,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Hand Soap,Equate,56 fl oz refill,Personal Care,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
